District,Crop,Season,Area (hectares),Yield (quintals),Production (metric tons),Average_Price,Price_Volatility,Price_Trend,Cost_of_Cultivation,Disease_Risk,Disease_Count,Weather_Risk,Yield_Score,Price_Level_Score,Price_Trend_Score,Price_Score,Price_Stability_Score,Cost_Score,Disease_Score,Weather_Score,Risk_Adjusted_Score,Data_Coverage,Rank
Alwar,Coriander,Rabi,15964.07164635082,32.3253145000283,5160.436366692748,2460.2661253266865,357.49294060823,2.163949460238926,,,,,30.013700462990784,35.8921401959052,49.62276214171382,41.38438897422864,30.133612348037758,,,50,37.06712635039879,66.66666666666666,50.0
Jodhpur,Gram,Rabi,19841.133807175946,37.80105325287055,7500.15755642388,2462.6562582730517,263.9373315917097,242.704284744581,46863.89,,,,43.649779214271405,36.52240136967299,85.31005174614286,56.03746152026093,64.74808156879789,93.81821196798955,,50,59.338756820153506,83.33333333333334,5.0
Jaipur,Maize,Rabi,14267.530094128057,38.436398848403066,5483.924772794996,2454.2802540871708,247.47241633051053,-11.506915552902583,63029.7,46.25,2.0,9.014809614544701,45.2319625444136,34.313708234964515,47.59451137749035,39.62602949197485,70.83990554944843,83.42798581112653,66.41604010025061,50,56.51498424860968,100.0,15.0
Ajmer,Garlic,Rabi,18568.411466773923,38.47539870162506,7144.270344399532,2386.724344739221,339.915025092839,52.811285760600526,,,,,45.32908278586915,16.499692163038233,57.13695370591579,32.75459678018926,36.63723326364937,,,50,41.17170005607006,66.66666666666666,29.0
Jaipur,Pulses,Kharif,16792.200209549574,33.01743896711341,5544.35445542352,2504.7348677814603,260.6243666881331,34.848381540048884,,,,9.014809614544701,31.737278625656383,47.61823344864495,54.47192306023357,50.3597092932804,65.97383941367562,,,50,47.20311656949536,66.66666666666666,22.0
Nagaur,Mango,Kharif,14107.309489920024,35.176644139555435,4962.4780569349,2497.9502589505228,238.95169081755617,17.425379685660598,,,,,37.114286751967946,45.82918002722547,51.88699395792291,48.252305599504446,73.99247324803102,,,50,50.03720506013005,66.66666666666666,29.0
Kota,Fenugreek,Rabi,14549.83323890242,35.78277985490532,5206.334797132294,2455.3127982296883,273.32526198793164,-30.717156341979056,,,,,38.62372953613741,34.58598283132947,44.744422116576224,38.64935854542817,61.274658316438114,,,50,45.43600378744761,66.66666666666666,34.0
Sri Ganganagar,Barley,Rabi,14480.784527148391,40.713157002354656,5895.584539710605,2552.3739575866252,268.02531449301875,115.60820513872446,69371.63,,,,50.901709565998466,60.1803249019651,66.45369405827269,62.689672564488134,63.235576227858175,79.3518469123646,,50,60.168305972700736,83.33333333333334,8.0
Alwar,Garlic,Kharif,11711.174739314394,22.40318650433559,2623.6763186972407,2528.8189447079412,263.352924211253,296.478501081692,,,,,5.304903196261571,53.96903440132078,93.28815666316306,69.69668330605771,64.96430539007227,,,50,43.346944358383695,66.66666666666666,30.0
Udaipur,Fennel,Kharif,19783.51518967492,40.86384622840113,8084.305225681138,2543.258940436375,330.1459237111207,310.4078807126678,,,,,51.27696672235433,57.77675926902949,95.35476143575991,72.80796013572166,40.25168527402816,,,50,54.558115331782844,66.66666666666666,17.0
Udaipur,Opium,Kharif,12025.822951631078,27.62515094879836,3322.151743223324,2535.642031221851,303.2934197319395,104.88091920157204,,,,,18.30901489975011,55.76823411592906,64.86216156349947,59.40580509495722,50.186794267050445,,,50,41.98191184531539,66.66666666666666,44.0
Sri Ganganagar,Pomegranate,Rabi,13083.114756931493,38.05727735183918,4979.077269304819,2432.2045493813166,264.172948654992,-108.26062942369596,,,,,44.287846906908975,28.492500849483292,33.23983858163918,30.391435942345645,64.66090604110259,,,50,45.79917976181568,66.66666666666666,30.0
Bhilwara,Maize,Rabi,19926.045480409102,35.80217513095289,7133.957699569392,2564.7389671263845,280.1952312617438,24.789414604952373,63029.7,46.25,2.0,,38.67202904850005,63.4408905696742,52.97954438823322,59.2563520970978,58.732850909316774,83.42798581112653,66.41604010025061,50,56.98500719963613,100.0,15.0
Kota,Tomato,Rabi,12935.548964466829,47.85758387621377,6190.641195518415,2450.2861540325325,306.36672292678855,98.22432985744558,,56.666666666666664,4.0,,68.69327557782479,33.260492265363084,63.874569892352994,45.50612331615905,49.04970842086263,,3.759398496240607,50,48.832870200519366,83.33333333333334,24.0
Alwar,Garlic,Rabi,17945.296460974783,33.58297101890189,6026.563709745187,2528.8189447079412,263.352924211253,296.478501081692,,,,,33.145607244431005,53.96903440132078,93.28815666316306,69.69668330605771,64.96430539007227,,,50,52.62717904110685,66.66666666666666,18.0
Sri Ganganagar,Bajra,Kharif,7501.782855379281,50.59891763831232,3795.820928398396,2389.0132934877433,326.88810338919103,197.05452097240195,37245.85,,,,75.51994221602352,17.10327177861227,78.53731511473444,41.676889113061144,41.45704027567524,100.0,,50,62.148799353299324,83.33333333333334,2.0
Bhilwara,Guava,Rabi,10831.282599709211,32.074056440459934,3474.0316942564486,2571.038184435212,383.0889987647947,284.2001720438332,,,,,29.38799955909179,65.10194967557776,91.46650673607468,75.64777249977652,20.66337345432541,,,50,44.10141387716941,66.66666666666666,37.0
Ajmer,Barley,Kharif,18067.71129602892,42.82907157614677,7738.233003147782,2479.090532131035,224.21801866417482,41.58834654923598,69371.63,,,,56.17091232776923,40.856003292321695,55.47188459650668,46.702355813995695,79.4437577474129,79.3518469123646,,50,60.78059993745342,83.33333333333334,6.0
Nagaur,Coriander,Rabi,19152.818455531557,49.48189062238583,9477.176679270253,2493.3520104450463,351.9994672351066,131.9883035446136,,,,,72.73824114444204,44.61665437891584,68.88389485960194,54.32355057119028,32.16613254632398,,,50,55.165587043062885,66.66666666666666,15.0
Ajmer,Cumin,Rabi,16784.263024995857,40.141200245202185,6737.4046305450165,2485.919890320584,385.7855014370738,7.815464419838121,,,,,49.477381683516874,42.65685680349205,50.46123794590095,45.77860926045561,19.665699346546162,,,50,42.63322956660302,66.66666666666666,27.0
Udaipur,Sugarcane,Rabi,17276.785769360296,31.147069183724245,5381.212416306476,2510.1623974946974,306.386771961464,-106.60383728865102,,,,,27.079549173704017,49.049434693298146,33.48564525962436,42.82391891982863,49.042290515074036,,,50,40.25468620620378,66.66666666666666,46.0
Ajmer,Gram,Kharif,15312.603311855628,47.56145524702669,7282.896971322942,2514.4346222362988,263.56486376415717,90.41471879479228,46863.89,,,,67.9558347519622,50.17599017814527,62.71591244157075,55.191959083515464,64.8858902612758,93.81821196798955,,50,65.9255175989816,83.33333333333334,2.0
Nagaur,Opium,Rabi,12738.10623339997,33.93580196757514,4322.778505785959,2465.8775426422094,250.29402899518487,196.17957629610825,,,,,34.024252267351464,37.371831302276846,78.4075056837555,53.78610105486831,69.79594222366823,,,50,49.64356614848236,66.66666666666666,30.0
Ajmer,Garlic,Kharif,9921.129557413844,43.95133862026663,4360.469246734319,2386.724344739221,339.915025092839,52.811285760600526,,,,,58.96566249470187,16.499692163038233,57.13695370591579,32.75459678018926,36.63723326364937,,,50,45.71722662568097,66.66666666666666,34.0
Alwar,Tomato,Kharif,12034.226678547248,29.10065496880793,3502.03878388827,2498.563704124966,282.8798758148279,-75.51769971045312,,56.666666666666664,4.0,,21.98342120780088,45.99094118627514,38.097678385481935,42.833636065957855,57.73956416544017,,3.759398496240607,50,35.99936116421397,83.33333333333334,40.0
Udaipur,Chilli,Kharif,15539.682453460437,41.75180420490072,6488.097792032113,2565.603941010463,295.2578382433757,152.0568742817712,,,,,53.488223585018076,63.66897807262543,71.86132854030795,66.94591825969843,53.159864412504625,,,50,56.31362561342653,66.66666666666666,14.0
Bhilwara,Mango,Rabi,17754.94981800694,28.885890769538836,5128.675410615918,2470.8879837233767,349.00917395365167,-75.6934263913202,,,,,21.448599941415775,38.693049221017844,38.07160704512268,38.44447235065978,33.27250570598872,,,50,34.05589374851228,66.66666666666666,52.0
Alwar,Barley,Rabi,12031.115590288988,47.62660964019327,5730.012457547371,2413.9898348072156,271.3699708123437,86.2933972867854,69371.63,,,,68.11808691122569,23.68940928724333,62.10446075287438,39.055429873495754,61.998092933843694,79.3518469123646,,50,59.49233186604089,83.33333333333334,6.0
Jaipur,Cotton,Kharif,12052.53781938507,31.652449379206672,3814.923432190599,2473.7971420445647,281.40576174145417,-148.18492090467234,91569.22,46.875,2.0,9.014809614544701,28.33808331055613,39.4601737196683,27.316550287187418,34.60272434667594,58.28496894402138,65.08482408843429,62.65664160401001,50,46.27619881224357,100.0,25.0
Ajmer,Mango,Rabi,16650.156297073656,31.15559388235164,5187.455076693066,2419.4769442393545,287.406076742593,-92.70255297494792,,,,,27.1007779917797,25.136321282892542,35.5480817262161,29.301025460221965,56.064923335798056,,,50,38.0601841204787,66.66666666666666,35.0
Ajmer,Onion,Kharif,15316.12651843788,27.239904065552626,4172.098170181143,2492.403324478683,253.94268153308914,-182.9950896678531,192832.55,57.291666666666664,4.0,,17.34964538346384,44.3664925912184,22.152008663171703,35.48069901999972,68.44598392295072,0.0,0.0,50,29.20044873830851,100.0,60.0
Bhilwara,Fennel,Kharif,13195.89706814636,37.68859176764332,4973.347776092095,2497.525620636629,198.78146915174207,13.04575819291319,,,,,43.36971952949397,45.71720590354815,51.237220104466275,47.9252115839154,88.85498032867972,,,50,55.007625664611375,66.66666666666666,18.0
Udaipur,Oilseeds,Rabi,10221.018799404992,44.902224898232745,4589.464848199478,2548.9578021351304,296.33628093271363,-146.77735057676895,,,,,61.33362794285764,59.27950884154187,27.525381666220415,46.57785797141329,52.76085336796266,,,50,53.41747544692194,66.66666666666666,21.0
Bhilwara,Oilseeds,Rabi,14941.086603219956,40.20352033660415,6006.842791035173,2572.1419740866495,262.7972748944641,11.953323777736209,,,,,49.632575660531046,65.39301120935804,51.07514323988479,59.66586402156874,65.16988906779842,,,50,55.4890667728217,66.66666666666666,20.0
Jodhpur,Fenugreek,Rabi,15671.742402193984,50.1254859610252,7855.537037659778,2600.736397971686,276.76488909499176,118.47205023916065,,,,,74.34096857863311,72.93315879336765,66.87858275463489,70.51132837787455,60.00203695380874,,,50,65.58375115107266,66.66666666666666,1.0
Alwar,Pulses,Rabi,15375.673507943722,25.55272016189741,3928.9028244918536,2421.2287700549305,199.14821140858956,118.42926079120296,,,,,13.148098593782953,25.59826537535014,66.87223438308435,42.10785297844382,88.71929002966881,,,50,43.35531833144643,66.66666666666666,36.0
Kota,Wheat,Rabi,15366.892509096851,39.68847731113775,6098.88564689983,2466.2505423807247,308.9406393347606,-151.83417880721348,74052.11,40.666666666666664,3.0,,48.34997844898363,37.470188698407995,26.775135378726063,33.192167370535216,48.097389781529884,76.34356921253551,100.0,50,54.892071935462766,100.0,14.0
Udaipur,Barley,Kharif,15146.580210977114,41.65049144382029,6308.625094804401,2419.3044090480366,274.43022999770966,-74.85176930889443,69371.63,,,,53.235927255525496,25.09082497175153,38.19647782828111,30.33308611436336,60.86583321694427,79.3518469123646,,50,53.23139006238931,83.33333333333334,22.0
Jaipur,Wheat,Kharif,12894.024936579734,23.619381865205323,3045.488987565566,2503.988940727061,297.6413670220433,-33.230135454014736,74052.11,40.666666666666664,3.0,9.014809614544701,8.333560417929355,47.42153775371899,44.37158895645326,46.201558234812694,52.277986945046564,76.34356921253551,100.0,50,48.11693517508219,100.0,20.0
Hanumangarh,Cotton,Kharif,10792.18418460092,29.87748752323558,3224.433483238743,2447.1388047829505,318.03204408467894,163.67429764067967,91569.22,46.875,2.0,,23.917945546317853,32.430558501504706,73.58492450759772,48.89230490394191,44.733677512456296,65.08482408843429,62.65664160401001,50,45.99638676790244,100.0,31.0
Alwar,Oilseeds,Rabi,11268.410293826146,44.62865607659507,5028.940075331307,2423.446061721447,252.31632608328425,126.79551962368693,,,,,60.65236717346646,26.182949524593656,68.11347777582981,42.955160825088115,69.04771621084961,,,50,55.48170852001558,66.66666666666666,13.0
Hanumangarh,Pulses,Rabi,12844.778203292408,32.46502405844865,4170.060333953248,2463.7618975280384,244.56341874289987,37.671945493833434,,,,,30.36161526077723,36.813950630843344,54.89083552419194,44.04470458818278,71.9162002635562,,,50,46.24903302981906,66.66666666666666,32.0
Hanumangarh,Cotton,Kharif,14115.150965123918,35.6363544011449,5030.125222188184,2447.1388047829505,318.03204408467894,163.67429764067967,91569.22,46.875,2.0,,38.25909033240756,32.430558501504706,73.58492450759772,48.89230490394191,44.733677512456296,65.08482408843429,62.65664160401001,50,49.58167296442486,100.0,21.0
Alwar,Mustard,Kharif,12979.528127268395,50.34902647027679,6535.066052515385,2524.2067437682936,292.23551729868035,234.210612756137,,,,,74.89764524379979,52.752829594681906,84.04990495330533,65.27165973813128,54.278087428902744,,,50,63.22727516388215,66.66666666666666,4.0
Bhilwara,Cumin,Rabi,12493.958840220728,60.42919242071256,7549.9984285216115,2441.307705208337,229.5698778798867,22.735909830844623,,,,,100.0,30.892938735273017,52.67488022664455,39.60571533182163,77.46363311305359,,,50,69.38758404442981,66.66666666666666,4.0
Ajmer,Sugarcane,Rabi,11437.20474291146,42.62429692688288,4875.028109754113,2496.761937413637,371.7014042161029,38.96302850322494,,,,,55.660967757791546,45.51582803239601,55.082384493328654,49.34245061676907,24.876648800911894,,,50,46.686972510584646,66.66666666666666,23.0
Jaipur,Mustard,Kharif,16901.330642796296,35.9084460748708,6069.005199804124,2367.260852629111,304.6430084906978,-143.19091570599858,,,,9.014809614544701,38.936672601753095,11.367306786068463,28.057475960216095,18.043374455727516,49.687462382604316,,,50,37.72794986529923,66.66666666666666,38.0
Hanumangarh,Onion,Rabi,14444.137023366877,40.38749243775104,5833.624748010694,2592.7250371916166,263.6853652156814,-0.807267255342992,192832.55,57.291666666666664,4.0,,50.09071622795228,70.82061954888646,49.18194346869938,62.16514911681163,64.84130614891004,0.0,0.0,50,42.1819048026869,100.0,43.0
Kota,Mustard,Kharif,15131.434415937329,45.45507692985292,6878.005154354552,2384.9080130746947,310.1454691446306,154.8290104522878,,,,,62.71037986278171,16.02073833388955,72.2726110232362,38.52148740962821,47.65161699667595,,,50,50.706179996163286,66.66666666666666,19.0
Udaipur,Cumin,Rabi,17891.637350384728,57.84097919770399,10348.698237964669,2503.771507611252,264.7574991071007,29.354549146630738,,,,,93.55464514888855,47.36420217705404,53.65684151713044,49.881257913084596,64.44462928500852,,,50,67.37547635012045,66.66666666666666,1.0
Jaipur,Maize,Rabi,13327.5246449765,41.02090056495212,5467.070632385297,2454.2802540871708,247.47241633051053,-11.506915552902583,63029.7,46.25,2.0,9.014809614544701,51.66807473500885,34.313708234964515,47.59451137749035,39.62602949197485,70.83990554944843,83.42798581112653,66.41604010025061,50,58.124012296258485,100.0,14.0
Nagaur,Onion,Kharif,14735.153854946237,32.91361348943454,4849.871586890517,2527.523798232102,282.7244871643125,-140.60551481108678,192832.55,57.291666666666664,4.0,,31.478724948440956,53.627513424713555,28.441053834468242,43.55292958861543,57.797056128958594,0.0,0.0,50,32.74982557417711,100.0,59.0
Jodhpur,Fenugreek,Kharif,12588.976296090808,55.2657753858966,6957.395363181311,2600.736397971686,276.76488909499176,118.47205023916065,,,,,87.14168726988524,72.93315879336765,66.87858275463489,70.51132837787455,60.00203695380874,,,50,69.85065738149005,66.66666666666666,1.0
Nagaur,Fenugreek,Rabi,20000.0,27.85167061603172,5570.334123206345,2612.662662648438,273.9225402489848,-32.02449652768444,,,,,18.873110478543868,76.0780305400486,44.550461183730484,63.46700279752136,61.053672421516495,,,50,45.42630538982362,66.66666666666666,37.0
Udaipur,Wheat,Rabi,16706.949237555826,46.13671318379784,7708.037251493831,2398.105904302635,283.4050603710886,56.87306007063202,74052.11,40.666666666666664,3.0,,64.40783952221052,19.500929019194793,57.73957079272818,34.79638572860815,57.5452520889222,76.34356921253551,100.0,50,60.644560221492924,100.0,7.0
Alwar,Mustard,Kharif,13862.61677703754,28.46962616626369,3946.635173284341,2524.2067437682936,292.23551729868035,234.210612756137,,,,,20.41198786625347,52.752829594681906,84.04990495330533,65.27165973813128,54.278087428902744,,,50,45.065389371366706,66.66666666666666,27.0
Ajmer,Cumin,Kharif,13254.957258154069,37.671417848840434,4993.330334404423,2485.919890320584,385.7855014370738,7.815464419838121,,,,,43.32695180082126,42.65685680349205,50.46123794590095,45.77860926045561,19.665699346546162,,,50,40.583086272371155,66.66666666666666,44.0
Hanumangarh,Mango,Kharif,13052.16736480198,38.518329434152335,5027.476823871346,2497.2234059590314,350.5513325919928,145.47615391122,,,,,45.43599198589045,45.63751402794679,70.88499301889938,55.73650562432783,32.701925242865855,,,50,46.54878387702408,66.66666666666666,29.0
Kota,Opium,Rabi,15102.250404777678,34.6308954881301,5230.044554034264,2483.3944626250486,268.8450137752359,-59.81677148988294,,,,,35.75522418066133,41.99091936010661,40.42711544976258,41.365397795969,62.932297184807176,,,50,45.53564024277361,66.66666666666666,32.0
Udaipur,Barley,Rabi,15701.357735372245,30.337307931563537,4763.369245616248,2419.3044090480366,274.43022999770966,-74.85176930889443,69371.63,,,,25.063023422093323,25.09082497175153,38.19647782828111,30.33308611436336,60.86583321694427,79.3518469123646,,50,45.40558344199148,83.33333333333334,36.0
